name,season,episode,line,cap,music
The Climb,3,6,508,Yes. I am as well.,FALSE
The Climb,3,6,509,I feel like I'm in a dream.,FALSE
The Climb,3,6,510,"Yes, me, too. Definitely.",FALSE
The Climb,3,6,511,I've dreamed of a large wedding since I was young.,FALSE
The Climb,3,6,512,"The guests, the food, the tournaments.",FALSE
The Climb,3,6,513,"And the bride, of course.",FALSE
The Climb,3,6,514,The most beautiful bride in the world,FALSE
The Climb,3,6,515,in a beautiful gown of gold and green brocade with fringed sleeves.,FALSE
The Climb,3,6,516,"Have you ever been to Highgarden, my lady?",FALSE
The Climb,3,6,517,No. I had never left Winterfell,FALSE
The Climb,3,6,518,before I came to King's Landing.,FALSE
The Climb,3,6,519,But it sounds wonderful. I can't wait to see it.,FALSE
The Climb,3,6,520,And to leave this place.,FALSE
The Climb,3,6,521,"It's terrible, isn't it?",FALSE
The Climb,3,6,522,The most terrible place there is.,FALSE
The Climb,3,6,523,I don't suppose there's anything we can do about this.,FALSE
The Climb,3,6,524,We can have them both killed.,FALSE
The Climb,3,6,525,It's hard to say which of the four of us,FALSE
The Climb,3,6,526,is getting the worst of this arrangement.,FALSE
The Climb,3,6,527,Probably Sansa.,FALSE
The Climb,3,6,528,Though Loras will certainly come to know a deep and singular misery.,FALSE
The Climb,3,6,529,Father doesn't discriminate.,FALSE
The Climb,3,6,530,We're all being shipped off to hell together.,FALSE
The Climb,3,6,531,On a boat you built.,FALSE
The Climb,3,6,532,The Tyrells were plotting to undermine our family.,FALSE
The Climb,3,6,533,I did what I did to protect our family.,FALSE
The Climb,3,6,534,I'm your family.,FALSE
The Climb,3,6,535,A member of your family who has actively,FALSE
The Climb,3,6,536,contributed to that family's survival.,FALSE
The Climb,3,6,537,Whether or not you or Father or anyone else wants to admit it.,FALSE
The Climb,3,6,538,I do admit it.,FALSE
The Climb,3,6,539,"If it weren't for your trick with the wildfire,",FALSE
The Climb,3,6,540,Stannis would have sacked the city before Father got here.,FALSE
The Climb,3,6,541,Our heads would still be rotting on the city gate.,FALSE
The Climb,3,6,542,Trying to have me killed is an odd way of saying thank you.,FALSE
The Climb,3,6,543,There are two people in King's Landing,FALSE
The Climb,3,6,544,who can give an order to a Kingsguard.,FALSE
The Climb,3,6,545,Did you or did you not order Ser Mandon,FALSE
The Climb,3,6,546,to kill me during the Battle of the Blackwater?,FALSE
The Climb,3,6,547,The impulse I understand.,FALSE
The Climb,3,6,548,He hates me because I'm the only one,FALSE
The Climb,3,6,549,who tells him what he really is.,FALSE
The Climb,3,6,550,"So, fair enough. He wants me dead. But his stupidity?",FALSE
The Climb,3,6,551,He could have had me poisoned and no one would have known.,FALSE
The Climb,3,6,552,But the King orders a Kingsguard,FALSE
The Climb,3,6,553,to murder the Hand of the King in full view of his own army.,FALSE
The Climb,3,6,554,The boy's an idiot.,FALSE
The Climb,3,6,555,What do you want me to say?,FALSE
The Climb,3,6,556,I want you to tell me if my life is still in danger.,FALSE
The Climb,3,6,557,Probably.,FALSE
The Climb,3,6,558,But not from Joffrey. He won't do anything now Father's here.,FALSE
The Climb,3,6,559,Seven kingdoms united in fear of Tywin Lannister.,FALSE
The Climb,3,6,560,Not the Tyrells.,FALSE
The Climb,3,6,561,Soon they won't need to be afraid of him.,FALSE
The Climb,3,6,562,"Joffrey will belong to Margaery, the little doe-eyed whore,",FALSE
The Climb,3,6,563,and so will his children and their children.,FALSE
The Climb,3,6,564,History will be taken from our hands.,FALSE
The Climb,3,6,565,"You may escape, at least.",FALSE
The Climb,3,6,566,"Once Jaime gets back,",FALSE
The Climb,3,6,567,Ser Loras may come down with a terrible case of sword through bowels.,FALSE
The Climb,3,6,568,"When Jaime gets back, yes.",FALSE
The Climb,3,6,569,But when will that be? He's out there somewhere.,FALSE
The Climb,3,6,570,"Jaime or not, I'm truly fucked.",FALSE
The Climb,3,6,571,Who's going to tell her?,FALSE
The Climb,3,6,572,Do you think people will like it?,FALSE
The Climb,3,6,573,I don't think they will even notice it.,FALSE
The Climb,3,6,574,You're right. It's not my wedding.,FALSE
The Climb,3,6,575,"Anyway, from what I can tell,",FALSE
The Climb,3,6,576,the dressmakers in Highgarden will be,FALSE
The Climb,3,6,577,far superior to the ones in King's Landing.,FALSE
The Climb,3,6,578,They'd never make me anything as dull as this for my wedding.,FALSE
The Climb,3,6,579,Loras likes green and gold brocade.,FALSE
The Climb,3,6,580,I'm sure he does.,FALSE
The Climb,3,6,581,Will they let me invite my family?,FALSE
The Climb,3,6,582,They haven't asked my opinion.,FALSE
The Climb,3,6,583,But do you think they will?,FALSE
The Climb,3,6,584,No.,FALSE
The Climb,3,6,585,"Lady Sansa, Lord Tyrion to see you.",FALSE
The Climb,3,6,586,Should I...,FALSE
The Climb,3,6,587,"I beg your pardon, my lady.",FALSE
The Climb,3,6,588,"Good afternoon, Lord Tyrion. I was trying on a gown for Joffrey's wedding.",FALSE
The Climb,3,6,589,"Yes, it should be quite a wedding.",FALSE
The Climb,3,6,590,"I need to speak with you, Lady Sansa.",FALSE
The Climb,3,6,591,Of course.,FALSE
The Climb,3,6,592,"Alone, if I may.",FALSE
The Climb,3,6,593,Why do you need to speak to her alone?,FALSE
The Climb,3,6,594,Shae.,FALSE
The Climb,3,6,595,Please excuse her. She's not from here.,FALSE
The Climb,3,6,596,"But I trust her, even though she tells me not to.",FALSE
The Climb,3,6,597,"Sometimes we think we want to hear something,",FALSE
The Climb,3,6,598,"and it's only afterwards, when it's too late,",FALSE
The Climb,3,6,599,that we realise we wished we'd heard it,FALSE
The Climb,3,6,600,under entirely different circumstances.,FALSE
The Climb,3,6,601,"It's all right, really.",FALSE
The Climb,3,6,602,How to begin?,FALSE
The Climb,3,6,603,It's... This...,FALSE
The Climb,3,6,604,This... This is awkward.,FALSE
The Climb,3,6,605,A thousand blades,FALSE
The Climb,3,6,606,"taken from the hands of Aegon's fallen enemies,",FALSE
The Climb,3,6,607,forged in the fiery breath of Balerion the Dread.,FALSE
The Climb,3,6,608,"There aren't 1,000 blades.",FALSE
The Climb,3,6,609,There aren't even 200.,FALSE
The Climb,3,6,610,I've counted.,FALSE
The Climb,3,6,611,I'm sure you have.,FALSE
The Climb,3,6,612,Ugly old thing.,FALSE
The Climb,3,6,613,Yet it has a certain appeal.,FALSE
The Climb,3,6,614,The Lysa Arryn of chairs.,FALSE
The Climb,3,6,615,Shame you had to settle for your second choice.,FALSE
The Climb,3,6,616,"Early days, my friend.",FALSE
The Climb,3,6,617,"It is flattering, really,",FALSE
The Climb,3,6,618,you feeling such dread at the prospect of me getting what I want.,FALSE
The Climb,3,6,619,"Thwarting you has never been my primary ambition, I promise you.",FALSE
The Climb,3,6,620,Although who doesn't like to see,FALSE
The Climb,3,6,621,their friends fail now and then?,FALSE
The Climb,3,6,622,You're so right.,FALSE
The Climb,3,6,623,"For instance, when I thwarted your plan",FALSE
The Climb,3,6,624,to give Sansa Stark to the Tyrells.,FALSE
The Climb,3,6,625,"If I'm going to be honest,",FALSE
The Climb,3,6,626,I did feel an unmistakable sense of enjoyment there.,FALSE
The Climb,3,6,627,"But your confidant,",FALSE
The Climb,3,6,628,"the one who fed you information about my plans,",FALSE
The Climb,3,6,629,the one you swore to protect...,FALSE
The Climb,3,6,630,You didn't bring her any enjoyment.,FALSE
The Climb,3,6,631,And she didn't bring me any enjoyment.,FALSE
The Climb,3,6,632,She was a bad investment on my part.,FALSE
The Climb,3,6,633,"Luckily, I have a friend who wanted to try something new.",FALSE
The Climb,3,6,634,Something daring.,FALSE
The Climb,3,6,635,And he was so grateful to me for providing this fresh experience.,FALSE
The Climb,3,6,636,I did what I did for the good of the realm.,FALSE
The Climb,3,6,637,The realm?,FALSE
The Climb,3,6,638,Do you know what the realm is?,FALSE
The Climb,3,6,639,"It's the 1,000 blades of Aegon's enemies.",FALSE
The Climb,3,6,640,"A story we agree to tell each other over and over,",FALSE
The Climb,3,6,641,till we forget that it's a lie.,FALSE
The Climb,3,6,642,But what do we have left once we abandon the lie?,FALSE
The Climb,3,6,643,Chaos. A gaping pit waiting to swallow us all.,FALSE
The Climb,3,6,644,Chaos isn't a pit.,FALSE
The Climb,3,6,645,Chaos is a ladder.,FALSE
The Climb,3,6,646,Many who try to climb it fail and never get to try again.,FALSE
The Climb,3,6,647,The fall breaks them.,FALSE
The Climb,3,6,648,"And some are given a chance to climb, but they refuse.",FALSE
The Climb,3,6,649,They cling to the realm or the Gods or love.,FALSE
The Climb,3,6,650,Illusions.,FALSE
The Climb,3,6,651,Only the ladder is real.,FALSE
The Climb,3,6,652,The climb is all there is.,FALSE
The Bear and the Maiden Fair,3,7,1,How far are we?,FALSE
The Bear and the Maiden Fair,3,7,2,"About a week, I think.",FALSE
The Bear and the Maiden Fair,3,7,3,You think?,FALSE
The Bear and the Maiden Fair,3,7,4,You don't know?,FALSE
The Bear and the Maiden Fair,3,7,5,"When we went to Castle Black, we took the King's Road.",FALSE
The Bear and the Maiden Fair,3,7,6,You and your roads.,FALSE
The Bear and the Maiden Fair,3,7,7,Is that how you lot do your fighting?,FALSE
The Bear and the Maiden Fair,3,7,8,You march down the road banging drums and waving banners?,FALSE
The Bear and the Maiden Fair,3,7,9,"Most of the time, yes.",FALSE
The Bear and the Maiden Fair,3,7,10,How do the men holding the banners fight?,FALSE
The Bear and the Maiden Fair,3,7,11,"They don't, really.",FALSE
The Bear and the Maiden Fair,3,7,12,It's a great honour to carry your house sigil.,FALSE
The Bear and the Maiden Fair,3,7,13,"And the drummers... Is that a great honour, too?",FALSE
The Bear and the Maiden Fair,3,7,14,Usually it's the young boys banging the drums.,FALSE
The Bear and the Maiden Fair,3,7,15,"So, what good are they?",FALSE
The Bear and the Maiden Fair,3,7,16,They help the men march.,FALSE
The Bear and the Maiden Fair,3,7,17,How?,FALSE
The Bear and the Maiden Fair,3,7,18,"Well, it's...",FALSE
The Bear and the Maiden Fair,3,7,19,It's the rhythm.,FALSE
The Bear and the Maiden Fair,3,7,20,"Oh, you mean right foot, left foot,",FALSE
The Bear and the Maiden Fair,3,7,21,"right foot, left foot, right foot?",FALSE
The Bear and the Maiden Fair,3,7,22,"What, you need help remembering that?",FALSE
The Bear and the Maiden Fair,3,7,23,"When Mance gives the signal and we hit Castle Black,",FALSE
The Bear and the Maiden Fair,3,7,24,we won't be banging on drums to let them know we're coming.,FALSE
The Bear and the Maiden Fair,3,7,25,No.,FALSE
The Bear and the Maiden Fair,3,7,26,"No, you're just gonna light the biggest fire",FALSE
The Bear and the Maiden Fair,3,7,27,the North has ever seen to let them know you're coming.,FALSE
The Bear and the Maiden Fair,3,7,28,"You know nothing, Jon Snow.",FALSE
The Bear and the Maiden Fair,3,7,29,"She's right, you don't.",FALSE
The Bear and the Maiden Fair,3,7,30,I know you cut me loose on the Wall.,FALSE
The Bear and the Maiden Fair,3,7,31,"Cut her loose, too. Do you see her sulking about it?",FALSE
The Bear and the Maiden Fair,3,7,32,That's because she understands the way things are.,FALSE
The Bear and the Maiden Fair,3,7,33,"And are you gonna share it with me,",FALSE
The Bear and the Maiden Fair,3,7,34,the deep wisdom you found inside the head of a bird?,FALSE
The Bear and the Maiden Fair,3,7,35,People work together when it suits them.,FALSE
The Bear and the Maiden Fair,3,7,36,They're loyal when it suits them.,FALSE
The Bear and the Maiden Fair,3,7,37,They love each other when it suits them.,FALSE
The Bear and the Maiden Fair,3,7,38,And they kill each other when it suits them.,FALSE
The Bear and the Maiden Fair,3,7,39,"She knows that, you don't.",FALSE
The Bear and the Maiden Fair,3,7,40,Which is why you'll never hold on to her.,FALSE
The Bear and the Maiden Fair,3,7,41,That rain will cost us another day.,FALSE
The Bear and the Maiden Fair,3,7,42,Frey will wait. He knows we're coming.,FALSE
The Bear and the Maiden Fair,3,7,43,Lord Walder is prickly by nature. If...,FALSE
The Bear and the Maiden Fair,3,7,44,'Prickly'? That what you call it?,FALSE
The Bear and the Maiden Fair,3,7,45,Might be the least pleasant man I've ever met.,FALSE
The Bear and the Maiden Fair,3,7,46,"Yes, and that is why...",FALSE
The Bear and the Maiden Fair,3,7,47,I've seen wet shits I liked better than Walder Frey.,FALSE
The Bear and the Maiden Fair,3,7,48,"Apologies, Your Grace.",FALSE
The Bear and the Maiden Fair,3,7,49,I've spent too many years around lancers and pikemen.,FALSE
The Bear and the Maiden Fair,3,7,50,"I've spent two years nursing wounded men, watching them bleed and die.",FALSE
The Bear and the Maiden Fair,3,7,51,I'm not afraid of wet shits.,FALSE
The Bear and the Maiden Fair,3,7,52,Lord Frey will take this delay as a slight.,FALSE
The Bear and the Maiden Fair,3,7,53,He can take it as he likes.,FALSE
The Bear and the Maiden Fair,3,7,54,He's getting the wedding he wanted.,FALSE
The Bear and the Maiden Fair,3,7,55,He's getting a wedding.,FALSE
The Bear and the Maiden Fair,3,7,56,It was a king he wanted.,FALSE
The Bear and the Maiden Fair,3,7,57,Edmure is the best match a Frey has had in the history of their house.,FALSE
The Bear and the Maiden Fair,3,7,58,We should all get some sleep.,FALSE
The Bear and the Maiden Fair,3,7,59,"If you don't put some clothes on,",FALSE
The Bear and the Maiden Fair,3,7,60,I can't promise I won't attack you again.,FALSE
The Bear and the Maiden Fair,3,7,61,Attack. Attack.,FALSE
The Bear and the Maiden Fair,3,7,62,Who are you writing?,FALSE
The Bear and the Maiden Fair,3,7,63,My mother.,FALSE
The Bear and the Maiden Fair,3,7,64,Is that Valyrian?,FALSE
The Bear and the Maiden Fair,3,7,65,Gaaa.,FALSE
The Bear and the Maiden Fair,3,7,66,'Gaaa'?,FALSE
The Bear and the Maiden Fair,3,7,67,Say hello for me.,FALSE
The Bear and the Maiden Fair,3,7,68,Rytsas.,FALSE
The Bear and the Maiden Fair,3,7,69,'Ritsas.',FALSE
The Bear and the Maiden Fair,3,7,70,That was close enough.,FALSE
The Bear and the Maiden Fair,3,7,71,Does she know her daughter's a queen?,FALSE
The Bear and the Maiden Fair,3,7,72,Not yet.,FALSE
The Bear and the Maiden Fair,3,7,73,"That will be a surprise, I expect.",FALSE
The Bear and the Maiden Fair,3,7,74,Many surprises for her.,FALSE
The Bear and the Maiden Fair,3,7,75,How am I supposed to sit here planning a war,FALSE
The Bear and the Maiden Fair,3,7,76,"when you're over there, looking like that?",FALSE
The Bear and the Maiden Fair,3,7,77,Will you come with me one day to Volantis?,FALSE
The Bear and the Maiden Fair,3,7,78,When all this is over?,FALSE
The Bear and the Maiden Fair,3,7,79,I will.,FALSE
The Bear and the Maiden Fair,3,7,80,I promise.,FALSE
The Bear and the Maiden Fair,3,7,81,I know she'd love to meet you.,FALSE
The Bear and the Maiden Fair,3,7,82,And her grandchild.,FALSE
The Bear and the Maiden Fair,3,7,83,"What, now?",FALSE
The Bear and the Maiden Fair,3,7,84,Are you certain?,FALSE
The Bear and the Maiden Fair,3,7,85,Are you angry with me?,FALSE
The Bear and the Maiden Fair,3,7,86,Angry?,FALSE
The Bear and the Maiden Fair,3,7,87,You're my queen.,FALSE
The Bear and the Maiden Fair,3,7,88,And I have your little prince or princess inside me.,FALSE
The Bear and the Maiden Fair,3,7,89,Maybe one of each.,FALSE
The Bear and the Maiden Fair,3,7,90,Don't get greedy.,FALSE
The Bear and the Maiden Fair,3,7,91,Can you leave the war for one night?,FALSE
The Bear and the Maiden Fair,3,7,92,I love you.,FALSE
The Bear and the Maiden Fair,3,7,93,Do you hear me?,FALSE
The Bear and the Maiden Fair,3,7,94,I love you.,FALSE
The Bear and the Maiden Fair,3,7,95,Most men fuck like dogs.,FALSE
The Bear and the Maiden Fair,3,7,96,"No grace, no skill. A few dozen thrusts, and done.",FALSE
The Bear and the Maiden Fair,3,7,97,You need to be patient. Give her time.,FALSE
The Bear and the Maiden Fair,3,7,98,Your cock shouldn't go near her,FALSE
The Bear and the Maiden Fair,3,7,99,till she's slick as a baby seal.,FALSE
The Bear and the Maiden Fair,3,7,100,"And then you go inside, but slowly.",FALSE
The Bear and the Maiden Fair,3,7,101,Don't jam it in like you're spearing a pig.,FALSE
The Bear and the Maiden Fair,3,7,102,Come on!,FALSE
The Bear and the Maiden Fair,3,7,103,"Hey, come on.",FALSE
The Bear and the Maiden Fair,3,7,104,"You think he loves you, is that it?",FALSE
The Bear and the Maiden Fair,3,7,105,What did he tell you? He's gonna make you his lady,FALSE
The Bear and the Maiden Fair,3,7,106,and live with you in some castle?,FALSE
The Bear and the Maiden Fair,3,7,107,"No, he didn't tell me anything. He barely talks.",FALSE
The Bear and the Maiden Fair,3,7,108,"I've seen you two whispering in the night, giggling like a pair of girls.",FALSE
The Bear and the Maiden Fair,3,7,109,"What, you're jealous?",FALSE
The Bear and the Maiden Fair,3,7,110,Of course I'm jealous. You should be with one of your own.,FALSE
The Bear and the Maiden Fair,3,7,111,And you're one of my own? I've never heard a kind word from your mouth.,FALSE
The Bear and the Maiden Fair,3,7,112,You would if you were mine.,FALSE
The Bear and the Maiden Fair,3,7,113,I'd tell you that you're beautiful and fierce and wild.,FALSE
The Bear and the Maiden Fair,3,7,114,I'd be good to you.,FALSE
The Bear and the Maiden Fair,3,7,115,You love him?,FALSE
The Bear and the Maiden Fair,3,7,116,'Cause he's pretty? Is that it?,FALSE
The Bear and the Maiden Fair,3,7,117,You like his pretty hair and his pretty eyes?,FALSE
The Bear and the Maiden Fair,3,7,118,You think pretty is gonna make you happy?,FALSE
The Bear and the Maiden Fair,3,7,119,Don't touch me.,FALSE
The Bear and the Maiden Fair,3,7,120,You won't love him so much when you find out what he really is.,FALSE
The Bear and the Maiden Fair,3,7,121,"Growing up at Winterfell,",FALSE
The Bear and the Maiden Fair,3,7,122,"all I ever wanted was to escape,",FALSE
The Bear and the Maiden Fair,3,7,123,to come here to the capital.,FALSE
The Bear and the Maiden Fair,3,7,124,See the southern knights and their painted armour,FALSE
The Bear and the Maiden Fair,3,7,125,and King's Landing after dark.,FALSE
The Bear and the Maiden Fair,3,7,126,All the candles burning in all those windows.,FALSE
The Bear and the Maiden Fair,3,7,127,I'm stupid.,FALSE
The Bear and the Maiden Fair,3,7,128,A stupid little girl with stupid dreams who never learns.,FALSE
The Bear and the Maiden Fair,3,7,129,Come on.,FALSE
The Bear and the Maiden Fair,3,7,130,Come walk with me.,FALSE
The Bear and the Maiden Fair,3,7,131,I remember the first time I saw you in the throne room.,FALSE
The Bear and the Maiden Fair,3,7,132,I'd never seen anyone who looked so unhappy.,FALSE
The Bear and the Maiden Fair,3,7,133,"I want very much for you to be happy, Sansa, and so does my grandmother.",FALSE
The Bear and the Maiden Fair,3,7,134,"You would have been happy at Highgarden,",FALSE
The Bear and the Maiden Fair,3,7,135,but women in our position must make the best of our circumstances.,FALSE
The Bear and the Maiden Fair,3,7,136,How do I make the best of my circumstances? I have to marry him.,FALSE
The Bear and the Maiden Fair,3,7,137,Has Lord Tyrion mistreated you?,FALSE
The Bear and the Maiden Fair,3,7,138,No.,FALSE
The Bear and the Maiden Fair,3,7,139,Has he been kind to you?,FALSE
The Bear and the Maiden Fair,3,7,140,He's tried.,FALSE
The Bear and the Maiden Fair,3,7,141,"You don't want him, though.",FALSE
The Bear and the Maiden Fair,3,7,142,He's a Lannister.,FALSE
The Bear and the Maiden Fair,3,7,143,"Far from the worst Lannister, wouldn't you say?",FALSE
The Bear and the Maiden Fair,3,7,144,I'm sorry. Here I am complaining to you...,FALSE
The Bear and the Maiden Fair,3,7,145,My son will be king.,FALSE
The Bear and the Maiden Fair,3,7,146,Sons learn from their mothers. I plan to teach mine a great deal.,FALSE
The Bear and the Maiden Fair,3,7,147,"And your son, if I'm not mistaken,",FALSE
The Bear and the Maiden Fair,3,7,148,your son might be the Lord of Casterly Rock and the North someday.,FALSE
The Bear and the Maiden Fair,3,7,149,What?,FALSE
The Bear and the Maiden Fair,3,7,150,My son...,FALSE
The Bear and the Maiden Fair,3,7,151,With him.,FALSE
The Bear and the Maiden Fair,3,7,152,I'll have to...,FALSE
The Bear and the Maiden Fair,3,7,153,We'll have to...,FALSE
The Bear and the Maiden Fair,3,7,154,If it's the pain you're worried about...,FALSE
The Bear and the Maiden Fair,3,7,155,I'm not afraid of the pain. Not after what Joffrey's done to me.,FALSE
The Bear and the Maiden Fair,3,7,156,"What is it, then?",FALSE
The Bear and the Maiden Fair,3,7,157,"He's rather good-looking, even with the scar. Especially with the scar.",FALSE
The Bear and the Maiden Fair,3,7,158,He's a dwarf.,FALSE
The Bear and the Maiden Fair,3,7,159,And Loras...,FALSE
The Bear and the Maiden Fair,3,7,160,Loras.,FALSE
The Bear and the Maiden Fair,3,7,161,Some women like tall men. Some like short men.,FALSE
The Bear and the Maiden Fair,3,7,162,Some like hairy men. Some like bald men.,FALSE
The Bear and the Maiden Fair,3,7,163,"Gentle men, rough men, ugly men, pretty men, pretty girls.",FALSE
The Bear and the Maiden Fair,3,7,164,Most women don't know what they like until they've tried it.,FALSE
The Bear and the Maiden Fair,3,7,165,"And, sadly, so many of us get to try so little before we're old and grey.",FALSE
The Bear and the Maiden Fair,3,7,166,"Tyrion may surprise you. From what I've heard, he's quite experienced.",FALSE
The Bear and the Maiden Fair,3,7,167,And that's a good thing?,FALSE
The Bear and the Maiden Fair,3,7,168,It can be.,FALSE
The Bear and the Maiden Fair,3,7,169,"We're very complicated, you know. Pleasing us takes practice.",FALSE
The Bear and the Maiden Fair,3,7,170,How do you know all this?,FALSE
The Bear and the Maiden Fair,3,7,171,Did your mother teach you?,FALSE
The Bear and the Maiden Fair,3,7,172,"Yes, sweet girl. My mother taught me.",FALSE
The Bear and the Maiden Fair,3,7,173,She's a child.,FALSE
The Bear and the Maiden Fair,3,7,174,She's a foot taller than you.,FALSE
The Bear and the Maiden Fair,3,7,175,A tall child.,FALSE
The Bear and the Maiden Fair,3,7,176,What's the youngest you've ever had?,FALSE
The Bear and the Maiden Fair,3,7,177,Not that young.,FALSE
The Bear and the Maiden Fair,3,7,178,How much older?,FALSE
The Bear and the Maiden Fair,3,7,179,Older.,FALSE
The Bear and the Maiden Fair,3,7,180,"You're a lord, she's a lady.",FALSE
The Bear and the Maiden Fair,3,7,181,"And a beauty, at that. I don't see the problem.",FALSE
The Bear and the Maiden Fair,3,7,182,Shae isn't going to like it.,FALSE
The Bear and the Maiden Fair,3,7,183,Shae is a whore.,FALSE
The Bear and the Maiden Fair,3,7,184,"Are you gonna marry her, eh?",FALSE
The Bear and the Maiden Fair,3,7,185,How did marrying a whore work out for you the first time?,FALSE
The Bear and the Maiden Fair,3,7,186,I should never have told you about that.,FALSE
The Bear and the Maiden Fair,3,7,187,"You want Shae, keep her. Wed one and bed the other.",FALSE
The Bear and the Maiden Fair,3,7,188,All you have to do is get a son in the Stark girl.,FALSE
The Bear and the Maiden Fair,3,7,189,He'll be Lord of Winterfell one day.,FALSE
The Bear and the Maiden Fair,3,7,190,You can rule the North in his name.,FALSE
The Bear and the Maiden Fair,3,7,191,You'll have two women and a whole kingdom of your own.,FALSE
The Bear and the Maiden Fair,3,7,192,Two women to despise me and a whole kingdom to join them.,FALSE
The Bear and the Maiden Fair,3,7,193,"You waste time trying to get people to love you,",FALSE
The Bear and the Maiden Fair,3,7,194,you'll end up the most popular dead man in town.,FALSE
The Bear and the Maiden Fair,3,7,195,You want to fuck that Stark girl.,FALSE
The Bear and the Maiden Fair,3,7,196,You just don't want to admit it.,FALSE
The Bear and the Maiden Fair,3,7,197,I don't pay you to put evil notions in my head.,FALSE
The Bear and the Maiden Fair,3,7,198,The ones already there don't need company.,FALSE
The Bear and the Maiden Fair,3,7,199,You pay me to kill people who bother you.,FALSE
The Bear and the Maiden Fair,3,7,200,Evil notions come free.,FALSE
The Bear and the Maiden Fair,3,7,201,Your Grace.,FALSE
The Bear and the Maiden Fair,3,7,202,Grandfather.,FALSE
The Bear and the Maiden Fair,3,7,203,You wanted to speak to me?,FALSE
The Bear and the Maiden Fair,3,7,204,Yes.,FALSE
The Bear and the Maiden Fair,3,7,205,I'd like a report on the meetings of my Small Council.,FALSE
The Bear and the Maiden Fair,3,7,206,You're welcome to attend the meetings,FALSE
The Bear and the Maiden Fair,3,7,207,"of your Small Council, Your Grace.",FALSE
The Bear and the Maiden Fair,3,7,208,Any or all of them.,FALSE
The Bear and the Maiden Fair,3,7,209,I've been very busy.,FALSE
The Bear and the Maiden Fair,3,7,210,Many important matters require a king's attention.,FALSE
The Bear and the Maiden Fair,3,7,211,Of course.,FALSE
The Bear and the Maiden Fair,3,7,212,You've been holding the council meetings,FALSE
The Bear and the Maiden Fair,3,7,213,in the Tower of the Hand instead of the Small Council chamber.,FALSE
The Bear and the Maiden Fair,3,7,214,"I have, yes.",FALSE
The Bear and the Maiden Fair,3,7,215,May I ask why?,FALSE
The Bear and the Maiden Fair,3,7,216,"Well, the Tower of the Hand is where I work.",FALSE
The Bear and the Maiden Fair,3,7,217,"To walk from there to here would take time,",FALSE
The Bear and the Maiden Fair,3,7,218,time I could otherwise spend productively.,FALSE
The Bear and the Maiden Fair,3,7,219,"So if I wanted to attend a council meeting,",FALSE
The Bear and the Maiden Fair,3,7,220,I would now have to climb all the stairs in the Tower of the Hand?,FALSE
The Bear and the Maiden Fair,3,7,221,We could arrange to have you carried.,FALSE
The Bear and the Maiden Fair,3,7,222,Tell me about the Targaryen girl in the east and her dragons.,FALSE
The Bear and the Maiden Fair,3,7,223,Where did you hear about this?,FALSE
The Bear and the Maiden Fair,3,7,224,Is it true?,FALSE
The Bear and the Maiden Fair,3,7,225,Apparently so.,FALSE
The Bear and the Maiden Fair,3,7,226,Don't you think we ought to do something about it?,FALSE
The Bear and the Maiden Fair,3,7,227,"When I was Hand of the King under your father's predecessor,",FALSE
The Bear and the Maiden Fair,3,7,228,the skulls of all the Targaryen dragons were kept in this room.,FALSE
The Bear and the Maiden Fair,3,7,229,The skull of the last of them was right here.,FALSE
The Bear and the Maiden Fair,3,7,230,It was the size of an apple.,FALSE
The Bear and the Maiden Fair,3,7,231,And the biggest was the size of a carriage.,FALSE
The Bear and the Maiden Fair,3,7,232,"Yes, and the creature to whom it belonged died 300 years ago.",FALSE
The Bear and the Maiden Fair,3,7,233,Curiosities on the far side of the world are no threat to us.,FALSE
The Bear and the Maiden Fair,3,7,234,But how do we know these dragons are just curiosities,FALSE
The Bear and the Maiden Fair,3,7,235,and not the beasts that brought the whole world to heel?,FALSE
The Bear and the Maiden Fair,3,7,236,Because we have been told as much by the many experts,FALSE
The Bear and the Maiden Fair,3,7,237,who serve the realm by counselling the King,FALSE
The Bear and the Maiden Fair,3,7,238,on matters about which he knows nothing.,FALSE
The Bear and the Maiden Fair,3,7,239,But I haven't been counselled.,FALSE
The Bear and the Maiden Fair,3,7,240,You are being counselled at this very moment.,FALSE
The Bear and the Maiden Fair,3,7,241,I should be consulted about such things.,FALSE
The Bear and the Maiden Fair,3,7,242,"From now on, I will see to it that you are",FALSE
The Bear and the Maiden Fair,3,7,243,appropriately consulted on important matters,FALSE
The Bear and the Maiden Fair,3,7,244,whenever necessary.,FALSE
The Bear and the Maiden Fair,3,7,245,Your Grace.,FALSE
The Bear and the Maiden Fair,3,7,246,Yunkai. The Yellow City.,FALSE
The Bear and the Maiden Fair,3,7,247,"The Yunkish train bed slaves, not soldiers. We can defeat them.",FALSE
The Bear and the Maiden Fair,3,7,248,"On the field, with ease. But they won't meet us on the field.",FALSE
The Bear and the Maiden Fair,3,7,249,"They have provisions, patience, and strong walls.",FALSE
The Bear and the Maiden Fair,3,7,250,"If they're wise, they'll hide behind those walls",FALSE
The Bear and the Maiden Fair,3,7,251,"and chip away at us, man by man.",FALSE
The Bear and the Maiden Fair,3,7,252,I don't want half my army killed,FALSE
The Bear and the Maiden Fair,3,7,253,before I've crossed the Narrow Sea.,FALSE
The Bear and the Maiden Fair,3,7,254,"We don't need Yunkai, Khaleesi.",FALSE
